word	correct	predicted
is	VBZ	VBZ
because	IN	IN
you	PRP	PRP
do	VBP	VBP
n't	RB	RB
know	VB	VB
about	IN	IN
all	PDT	PDT
the	DT	DT
others	JJ	NNS
good	JJ	JJ
things	NNS	NNS
you	PRP	PRP
can	MD	MD
do	VB	VB
on	IN	IN
your	PRP$	PRP$
weekend	NN	NN
.	.	.

The	DT	DT
uniform	NN	NN
,	,	,
we	PRP	PRP
are	VBP	VBP
wearing	VBG	WP
has	VBZ	VBZ
to	TO	TO
be	VB	VB
perfect	JJ	.
.	.	.

Firstly	RB	UH
,	,	,
the	DT	DT
actors	NNS	NN
were	VBD	VBD
different	JJ	JJ
from	IN	IN
the	DT	DT
ones	NNS	NNS
written	VBN	,
in	IN	IN
the	DT	DT
advertisement	NN	NN
which	WDT	WDT
was	VBD	VBD
very	RB	RB
disappointing	JJ	VBN
for	IN	IN
me	PRP	PRP
.	.	.

First	RB	UH
,	,	,
I	PRP	PRP
expected	VBD	VBD
to	TO	TO
see	VB	VB
Danny	NNP	NNP
Brook	NNP	,
but	CC	CC
a	DT	DT
different	JJ	JJ
actor	NN	NNS
appeared	VBD	VBD
without	IN	IN
any	DT	DT
explanation	NN	NN
.	.	.

After	IN	IN
all	DT	DT
this	DT	NN
,	,	,
I	PRP	PRP
want	VBP	VBP
to	TO	TO
know	VB	VB
if	IN	IN
I	PRP	PRP
will	MD	MD
have	VB	VB
some	DT	DT
money	NN	NN
back	RP	RB
.	.	.

Another	DT	DT
bad	JJ	JJ
thing	NN	NN
is	VBZ	VBZ
that	IN	DT
people	NNS	NNS
want	VBZ	VBP
something	NN	NN
very	RB	RB
badly	RB	RB
,	,	,
and	CC	CC
they	PRP	PRP
ca	MD	MD
n't	RB	RB
afford	VB	VB
it	PRP	PRP
.	.	.

We	PRP	PRP
would	MD	MD
like	VB	VB
our	PRP$	PRP$
money	NN	NN
back	RB	RB
please	UH	VBN
because	IN	IN
every	DT	DT
thing	NN	NN
gone	VBN	VBN
wrong	JJ	JJ
,	,	,
the	DT	DT
atmosphere	NN	NN
totally	RB	.
chanced	VBD	.
!	.	.

I	PRP	PRP
was	VBD	VBD
so	RB	RB
exited	JJ	,
and	CC	CC
happy	JJ	JJ
that	IN	IN
I	PRP	PRP
ca	MD	MD
n't	RB	RB
remember	VB	VB
what	WP	WP
I	PRP	PRP
talked	VBD	VBD
with	IN	IN
the	DT	DT
band	NN	NN
.	.	.

First	RB	PRP
of	IN	IN
all	DT	DT
,	,	,
the	DT	DT
performers	NNS	NN
should	MD	MD
be	VB	VB
Danny	NNP	NNP
Brook	NNP	,
and	CC	CC
Tina	NNP	NNS
Truelove	NNP	.
.	.	.

You	PRP	PRP
should	MD	MD
be	VB	VB
punctual	JJ	VBN
when	WRB	WRB
coming	VBG	VBG
to	IN	TO
dining	NN	DT
table	NN	NN
,	,	,
respectful	JJ	UH
,	,	,
do	VB	VB
your	PRP$	PRP$
home	NN	NN
works	NNS	,
and	CC	CC
watch	VB	VB
TV	NN	RP
less	RBR	JJR
and	CC	CC
not	RB	RB
too	RB	RB
loud	RB	.
.	.	.

If	IN	IN
you	PRP	PRP
say	VBP	VB
that	IN	IN
the	DT	DT
wage	NN	NN
is	VBZ	VBZ
far	RB	RB
from	IN	IN
satisfaction	NN	NN
,	,	,
why	WRB	WRB
do	VBP	VBP
n't	RB	RB
you	PRP	PRP
teach	VB	VB
younger	JJR	TO
students	NNS	VB
as	IN	IN
a	DT	DT
private	JJ	JJ
teacher	NN	NN
.	.	.

We	PRP	PRP
would	MD	MD
be	VB	VB
very	RB	RB
interesting	JJ	JJ
in	IN	IN
seeing	VBG	VBG
the	DT	DT
english	JJ	JJ
fashion	NN	NN
.	.	.

If	IN	IN
you	PRP	PRP
leave	VBP	VB
the	DT	DT
bus	NN	NN
,	,	,
the	DT	DT
conference	NN	NN
is	VBZ	VBZ
in	IN	IN
the	DT	DT
house	NN	NN
opposite	IN	IN
the	DT	DT
road	NN	NN
.	.	.

However	RB	UH
,	,	,
I	PRP	PRP
have	VBP	VBP
been	VBN	VBN
asked	VBD	VBN
by	IN	IN
the	DT	DT
class	NN	NN
to	TO	TO
propose	VB	VB
you	PRP	PRP
another	DT	DT
visit	NN	NN
.	.	.

And	CC	CC
thanks	NN	NNS
again	RB	RB
for	IN	IN
offer	VB	VB
me	PRP	PRP
two	CD	CD
weeks	NNS	NNS
at	IN	IN
Camp	NNP	DT
California	NNP	NN
in	IN	IN
the	DT	DT
U.S.A.	NNP	NN

I	PRP	PRP
tried	VBD	VBD
to	TO	TO
play	VB	VB
the	DT	DT
drums	NNS	NN
but	CC	CC
I	PRP	PRP
was	VBD	VBD
expelled	VBD	VBN
from	IN	IN
the	DT	DT
stage	NN	NN
by	IN	IN
a	DT	DT
member	NN	NN
of	IN	IN
the	DT	DT
group	NN	NN
who	WP	WP
was	VBD	VBD
in	IN	IN
a	DT	DT
bad	JJ	JJ
mood	NN	NN
.	.	.

She	PRP	PRP
spent	VBD	VBD
this	DT	DT
only	RB	JJ
for	IN	IN
a	DT	DT
magazin	NN	NN
.	.	.

I	PRP	PRP
helped	VBD	VBD
setting	VBG	VBG
up	RP	IN
the	DT	DT
sound	NN	JJ
equipment	NN	NN
,	,	,
programming	VBG	IN
the	DT	DT
light	NN	NN
system	NN	,
on	IN	IN
the	DT	DT
computer	NN	NN
,	,	,
tidy	VB	VBG
up	RP	IN
Madonna	NNP	NNP
's	POS	POS
room	NN	NN
!	.	.

During	IN	IN
my	DT	PRP$
recent	JJ	JJ
holiday	NN	NN
in	IN	IN
London	NNP	WRB
I	PRP	PRP
visited	VBD	VBD
one	CD	CD
of	IN	IN
your	PRP$	PRP$
shows	NNS	NNS
in	IN	IN
the	DT	DT
"	``	NN
Circle	NNP	.
Theatre	NNP	.
"	''	.
.	.	.

Firstly	RB	UH
,	,	,
the	DT	DT
material	NN	NN
of	IN	IN
which	WDT	WDT
clothes	NNS	NNS
are	VBZ	VBP
made	VBN	VBN
has	VBZ	IN
a	DT	DT
wide	JJ	JJ
range	NN	NN
.	.	.

Because	IN	UH
,	,	,
althoug	IN	CC
they	PRP	PRP
are	VBP	VBP
famous	JJ	VBG
they	PRP	PRP
have	VBP	VBP
also	RB	RB
their	PRP$	PRP$
private	JJ	JJ
life	NN	NN
.	.	.

After	IN	IN
the	DT	DT
show	NN	NN
I	PRP	PRP
went	VBD	VBD
the	DT	DT
'	``	''
theatre	NN	,
restaurant	NN	NN
'	''	''
to	TO	TO
have	VB	VB
dinner	NN	NN
,	,	,
but	CC	CC
the	DT	DT
restaurant	NN	NN
was	VBD	VBD
closed	JJ	VBN
.	.	.

Thank	VB	VB
you	PRP	PRP
for	IN	IN
your	PRP$	PRP$
letter	NN	NN
,	,	,
like	IN	IN
usual	JJ	JJ
,	,	,
it	PRP	PRP
's	VBZ	VBZ
a	DT	DT
pleisure	NN	NN
to	TO	TO
receive	VB	VB
a	DT	DT
word	NN	NN
from	IN	IN
you	PRP	PRP
.	.	.

The	DT	DT
advertisement	NN	NN
outside	IN	IN
the	DT	DT
theatre	NN	NN
explained	VBD	VBD
a	DT	DT
lot	NN	NN
of	IN	IN
interesting	JJ	JJ
things	NNS	NNS
to	TO	TO
enjoy	VB	VB
.	.	.

In	IN	IN
the	DT	DT
advertisement	NN	NN
,	,	,
you	PRP	PRP
mentioned	VBD	VBD
actors	NNS	RB
,	,	,
time	NN	NN
,	,	,
price	NN	NN
discount	NN	,
and	CC	CC
equipment	NN	NN
.	.	.

If	IN	IN
you	PRP	PRP
need	VBP	VBP
any	DT	DT
information	NN	NN
,	,	,
please	UH	CC
let	VBP	VB
me	PRP	PRP
know	VBP	VBP
.	.	.

However	RB	UH
,	,	,
it	PRP	PRP
closed	VBD	VBD
because	IN	IN
it	PRP	PRP
was	VBD	VBD
being	VBG	VBG
decorated	VBN	''
.	.	.

I	PRP	PRP
also	RB	RB
helped	VBD	VBN
to	TO	TO
serve	VB	VB
people	NNS	NNS
who	WP	WP
would	MD	MD
like	VB	VB
drink	NN	NN
,	,	,

Would	MD	``
you	PRP	PRP
give	VB	VB
me	PRP	PRP
some	DT	DT
pocket-money	NN	NN
during	IN	IN
the	DT	DT
trip	NN	NN
.	.	.

i	PRP	PRP
whant	VBP	VBD
to	TO	TO
know	VB	VB
some	DT	DT
questions	NNS	NNS
about	IN	IN
it	PRP	PRP
.	.	.

I	PRP	PRP
phoned	VBD	VBD
to	IN	TO
police	NNS	VB
And	CC	CC
told	VBD	VBD
the	DT	DT
whole	JJ	JJ
story	NN	NN
.	.	.

I	PRP	PRP
prefer	VBP	VBD
to	TO	TO
stay	VB	VB
in	IN	IN
log	NN	PRP$
cabins	NNS	NNS
than	IN	IN
in	IN	IN
tentes	NNS	NNP
,	,	,
because	IN	IN
log	NN	NN
cabins	NNS	WP
has	VBZ	VBZ
much	JJ	RB
esctructure	NN	''
,	,	,
that	WDT	IN
I	PRP	PRP
need	VB	VBP
to	TO	TO
stay	VB	VB
for	IN	IN
a	DT	DT
few	JJ	JJ
days	NNS	NNS
.	.	.

The	DT	DT
dance	NN	NN
shows	NNS	CC
made	VBD	VBD
sight	NN	NN
for	IN	IN
our	PRP$	PRP$
sour	JJ	JJ
eyes	NNS	NNS
,	,	,

At	IN	IN
the	DT	DT
end	NN	NN
all	DT	DT
depends	VBZ	NN
in	IN	IN
our	PRP$	PRP$
attitud	NN	NN
to	IN	TO
life	NN	NN
,	,	,
including	VBG	VBG
shopping	NNS	''
.	.	.

Molly	NNP	UH
,	,	,
Vance	NNP	NNP
and	CC	CC
Sally	NNP	NNP
had	VBD	VBD
a	DT	DT
quick	JJ	JJ
chat	NN	NNS
and	CC	CC
said	VBD	VBD
good-bye	UH	VBN
to	IN	TO
each	DT	DT
other	JJ	JJ
as	IN	IN
,	,	,
to	IN	TO
Molly	NNP	VB
,	,	,
they	PRP	PRP
seemed	VBD	VBD
to	TO	TO
be	VB	VB
in	IN	IN
a	DT	DT
hurry	NN	NN
and	CC	CC
as	IN	IN
Molly	NNP	PRP
knew	VBD	VBD
that	IN	IN
they	PRP	PRP
have	VBP	VBP
been	VBN	VBN
dating	VBG	RB
,	,	,
she	PRP	PRP
wanted	VBD	VBD
them	PRP	PRP
to	TO	TO
enjoy	VB	VB
their	PRP$	PRP$
own	JJ	JJ
time	NN	NN
.	.	.

Can	MD	``
you	PRP	PRP
imagine	VB	VB
the	PDT	DT
new	JJ	JJ
your	PRP$	PRP$
house	NN	NN
?	.	.

I	PRP	PRP
hope	VBP	VB
that	IN	IN
after	IN	IN
jully	NNP	PRP
wo	MD	MD
n't	RB	RB
disturb	VB	VB
the	DT	DT
Camp	NNP	NNP
California	NNP	NNP
's	POS	POS
plans	NNS	NNS
for	IN	IN
me	PRP	PRP
.	.	.

Functions	NNS	NNP
'	POS	POS
clothes	NNS	NNS
are	VBP	VBP
the	DT	DT
way	NNS	NN
to	TO	TO
love	VB	PRP$
animals	NNS	NNS
!	.	.

We	PRP	PRP
are	VBP	VBP
all	RB	RB
very	RB	RB
interested	JJ	JJ
in	IN	IN
the	DT	DT
show	NN	NN
because	IN	IN
England	NNP	PRP$
people	NN	NNS
have	VBP	VB
a	DT	DT
different	JJ	JJ
kind	NN	NN
of	IN	IN
life	NN	NN
.	.	.

Internet	NNP	EX
is	VBZ	VBZ
very	RB	RB
handy	JJ	''
,	,	,
you	PRP	PRP
can	MD	MD
buy	VB	VB
,	,	,
send	VB	``
e-mail	NN	UH
messages	NN	''
,	,	,
or	CC	CC
even	RB	RB
have	VB	VB
sex	NN	NN
,	,	,
that	WDT	WP
is	VBZ	VBZ
really	RB	RB
funny	JJ	.
.	.	.

Every	DT	DT
one	CD	CD
hopes	VBZ	NNS
to	TO	TO
enjoying	VBG	VB
himself	PRP	PRP
and	CC	CC
comes	VBZ	VBZ
back	RB	RB
with	IN	IN
a	DT	DT
lot	NN	NN
of	IN	IN
knowledge	NN	NN
.	.	.

So	RB	RB
we	PRP	PRP
suggest	VBP	VBP
to	TO	TO
put	VB	VB
it	PRP	PRP
this	DT	DT
way	NN	NN
on	IN	IN
Tuesday	NNP	DT
14	CD	NN
,	,	,
in	IN	IN
the	DT	DT
morning	NN	NN
go	VB	VB
to	IN	TO
the	DT	DT
Science	NNP	NN
Museum	NNP	,
and	CC	CC
instead	RB	RB
of	IN	IN
shopping	NN	NNP
,	,	,
we	PRP	PRP
could	MD	MD
attend	VB	VB
the	DT	DT
London	NNP	NN
Fashion	NN	TO
show	NN	VB
,	,	,
because	IN	PRP
will	MD	MD
be	VB	VB
the	DT	DT
latest	JJS	JJS
fashion	NN	NN
,	,	,
leisure	NN	NNP
and	CC	CC
sports	NNS	CD
wear	NN	NNS
,	,	,
make	NN	VB
up	GW	RB
,	,	,
and	CC	CC
hair	NN	NN
styles	NNS	''
,	,	,
and	CC	CC
as	IN	IN
you	PRP	PRP
know	VBP	VBP
us	PRP	PRP
,	,	,
we	PRP	PRP
love	VB	VBP
all	PDT	RB
those	DT	DT
topics	NNS	NN
,	,	,
and	CC	CC
it	PRP	PRP
's	VBZ	VBZ
a	DT	DT
great	JJ	JJ
opportunity	NN	NN
while	IN	IN
we	PRP	PRP
are	VBP	VBP
London	NNP	''
.	.	.

I	PRP	PRP
learned	VBD	VBD
swimming	NN	VBN
at	IN	IN
my	PRP$	PRP$
age	NN	NN
of	IN	IN
8	NN	NN
for	IN	IN
5	CD	PRP$
years	NNS	NNS
and	CC	CC
I	PRP	PRP
still	RB	RB
love	VB	.
swimming	VBG	.
.	.	.

Then	RB	RB
,	,	,
we	PRP	PRP
have	VBP	VB
to	TO	TO
be	VB	VB
as	RB	IN
best	JJ	DT
secret	JJ	JJ
keepers	NNS	NN
as	IN	IN
possible	JJ	JJ
,	,	,
or	CC	CC
we	PRP	PRP
will	MD	MD
end	VB	VB
like	IN	IN
Ali	NNP	NNP
and	CC	CC
Pat	NNP	NNP
.	.	.

The	DT	DT
church	NN	NN
is	VBZ	VBZ
located	VBN	RB
on	IN	IN
a	DT	DT
place	NN	NN
where	WRB	WRB
you	PRP	PRP
see	VBP	VB
the	DT	DT
whole	JJ	JJ
mountain	NN	NN
chain	NN	,
of	IN	IN
Rigi	NNP	NN
.	.	.

If	IN	IN
you	PRP	PRP
're	VBP	VBP
tire	VB	NN
,	,	,
the	DT	DT
pill	NN	NN
can	MD	MD
give	VB	VB
you	PRP	PRP
vitamin	NN	''
,	,	,
protein	NN	NNP
and	CC	CC
make	VB	VB
you	PRP	PRP
refresh	VB	VBD

I	PRP	PRP
have	VBP	VBP
just	RB	RB
received	VBN	VBN
your	PRP$	PRP$
letter	NN	NN
telling	VBG	VBG
me	PRP	PRP
I	PRP	PRP
have	VBP	VB
won	VBN	IN
the	DT	DT
first	JJ	JJ
prize	NN	NN
in	IN	IN
your	PRP$	PRP$
competition	NN	NN
,	,	,
and	CC	CC
I	PRP	PRP
am	VBP	VBP
glad	JJ	JJ
for	IN	IN
it	PRP	PRP
.	.	.

I	PRP	PRP
would	MD	MD
like	VB	VB
to	TO	TO
know	VB	VB
which	WDT	WDT
sort	NN	NN
of	IN	IN
clothes	NNS	NNS
we	PRP	PRP
have	VBP	VB
to	TO	TO
take	VB	VB
with	IN	IN
us	PRP	PRP
and	CC	CC
also	RB	RB
how	WRB	WRB
much	JJ	JJ
money	NN	NN
is	VBZ	VBZ
necessary	JJ	JJ
.	.	.

Another	DT	DT
point	NN	NN
is	VBZ	VBZ
now	RB	RB
you	PRP	PRP
do	VBP	VBP
n't	RB	RB
need	VB	VB
to	TO	TO
go	VB	VB
out	RB	RB
just	RB	RB
for	IN	IN
shopping	NN	NN
.	.	.

I	PRP	PRP
spent	VBD	VBD
two	CD	CD
days	NNS	NNS
at	IN	IN
the	DT	DT
International	NNP	NN
Arts	NNPS	TO
Festival	NNP	VB
you	PRP	PRP
have	VBP	VBP
organized	VBN	VBN
.	.	.

When	WRB	WRB
finally	RB	RB
the	DT	DT
show	NN	NN
had	VBD	VBD
started	VBN	VBN
I	PRP	PRP
found	VBD	VBD
out	RP	RB
that	IN	IN
Danny	NNP	NNP
Brook	NNP	NNP
was	VBD	VBD
replaced	VBN	VBN
by	IN	IN
another	DT	DT
actor	NNS	NN
.	.	.

Plays	NNS	``
and	CC	CC
films	NNS	NNP
qualities	NNS	NNP
were	VBD	VBD
good	JJ	JJ
,	,	,
but	CC	CC
quantities	NNS	NNS
were	VBD	VBD
bad	JJ	RB
.	.	.

About	IN	PRP
accomodation	NN	VBP
I	PRP	PRP
would	MD	MD
prefer	VB	VB
cabins	NNS	NNS
,	,	,
because	IN	IN
I	PRP	PRP
suffer	VBP	MD
alergic	JJ	VB
,	,	,
and	CC	CC
I	PRP	PRP
think	VBP	VBP
tend	NN	RB
,	,	,
would	MD	MD
be	VB	VB
not	RB	RB
very	RB	RB
suitable	JJ	VBN
for	IN	IN
my	PRP$	PRP$
health	NN	NN
.	.	.

I	PRP	PRP
'm	VBP	VBP
writting	VBG	VBG
you	PRP	PRP
because	IN	IN
I	PRP	PRP
wanted	VBD	VBD
to	TO	TO
tell	VB	VB
you	PRP	PRP
what	WDT	WP
a	DT	DT
bad	JJ	JJ
experience	NN	NN
I	PRP	PRP
had	VBD	VBD
during	IN	IN
my	PRP$	PRP$
holidays	NNS	NN
when	WRB	WRB
I	PRP	PRP
went	VBD	VBD
to	TO	TO
see	VB	VB
the	DT	DT
play	NN	NN
on	IN	IN
your	PRP$	PRP$
theatre	NN	NN
.	.	.

We	PRP	PRP
can	MD	MD
see	VB	VB
the	DT	DT
latest	JJS	JJS
fashions	NNS	NNS
,	,	,
leisure	NN	NNP
and	CC	CC
sports	NNS	CD
wear	NN	NNS
,	,	,
make	NN	VB
up	GW	RB
,	,	,
and	CC	CC
hairstyles	NNS	NN
which	WDT	WDT
we	PRP	PRP
will	MD	MD
learn	VB	VB
next	JJ	JJ
term	NN	NN
.	.	.

The	DT	DT
two	CD	CD
activities	NN	NNS
that	IN	IN
I	PRP	PRP
prefer	VBP	PRP
will	MD	MD
be	VB	VB
Basketball	NN	''
,	,	,
because	IN	IN
I	PRP	PRP
had	VBD	VBD
the	DT	DT
experience	NN	NN
to	TO	TO
play	VB	VB
in	IN	IN
my	PRP$	PRP$
school	NN	NN
's	POS	POS
big	JJ	JJ
for	IN	IN
almoust	RB	IN
a	DT	DT
year	NN	NN
,	,	,
and	CC	CC
Photography	NN	RB
,	,	,
which	WDT	WDT
is	VBZ	VBZ
a	DT	DT
hobby	NN	NN
that	IN	IN
I	PRP	PRP
am	VBP	VBP
good	JJ	JJ
at	IN	IN
and	CC	CC
I	PRP	PRP
practice	VBP	VBD
since	IN	IN
I	PRP	PRP
was	VBD	VBD
ten	CD	CD
.	.	.

I	PRP	PRP
believe	VBP	VBP
there	EX	RB
are	VBZ	VBP
lot	NN	NN
of	IN	IN
why	WRB	WRB
to	TO	TO
enjoy	VB	VB
shopping	VBG	.
.	.	.

The	DT	DT
restaurant	NN	NN
was	VBD	VBD
closed	JJ	VBN
because	IN	IN
there	EX	EX
was	VBD	VBD
n't	RB	RB
electricity	NN	VB

In	IN	IN
August	NNP	NNP
,	,	,
I	PRP	PRP
have	VBP	VBP
already	RB	RB
made	VB	VBD
another	DT	DT
appointment	NN	NN
with	IN	IN
my	PRP$	PRP$
friends	NNS	NNS
.	.	.

They	PRP	PRP
look	VB	VB
like	IN	IN
a	DT	DT
robotes	NNS	NN
who	WP	WP
have	VBP	VBP
to	TO	TO
do	VB	VB
their	PRP$	PRP$
duties	NNS	NNS
-	HYPH	VBD
to	TO	TO
buy	VB	VB
.	.	.

I	PRP	PRP
'm	VBP	VBP
used	VBN	VBN
to	TO	TO
be	VB	VB
the	DT	DT
photographer	NN	NN
at	IN	IN
the	DT	DT
holidays	NNS	NN
with	IN	IN
my	PRP$	PRP$
family	NN	NN
and	CC	CC
I	PRP	PRP
know	VBP	VBP
how	WRB	WRB
a	DT	DT
camera	NN	NN
works	VBZ	.
.	.	.

In	IN	IN
fact	NN	NN
,	,	,
I	PRP	PRP
did	VBD	VBD
.	.	.

I	PRP	PRP
ca	MD	MD
n't	RB	RB
believe	VB	VB
she	PRP	PRP
said	VBD	VBD
that	IN	IN
,	,	,
I	PRP	PRP
was	VBD	VBD
at	IN	IN
the	DT	DT
Maria	NNP	NNP
's	POS	POS
party	NN	NNS
and	CC	CC
'cause	IN	VBD
of	IN	IN
my	PRP$	PRP$
distraction	NN	NNS
,	,	,
I	PRP	PRP
said	VBD	VBD
Pat	NNP	VBN
that	IN	IN
I	PRP	PRP
had	VBD	VBD
lost	VBN	VBN
the	DT	DT
Jon	NNP	NN
's	POS	POS
shirt	NN	NN
.	.	.

That	DT	DT
show	NN	NN
takes	VBZ	POS
place	NN	NN
on	IN	IN
14th	NN	DT
March	NNP	NN
from	IN	IN
10.00	CD	DT
-	HYPH	NN
19.00	CD	.
.	.	.

First	RB	``
off	IN	RB
all	DT	RB
I	PRP	PRP
'll	MD	MD
prefer	VB	VB
to	TO	TO
travel	VB	VB
in	IN	IN
July	NNP	NNP
,	,	,
because	IN	IN
it	PRP	PRP
is	VBZ	VBZ
the	DT	DT
only	RB	JJ
month	NN	,
I	PRP	PRP
have	VBP	VBP
free	JJ	JJ
.	.	.

The	DT	DT
only	JJ	JJ
effect	NN	NN
on	IN	IN
me	PRP	PRP
is	VBZ	VBZ
more	RBR	JJR
often	RB	RB
disagreements	NNS	VBN
with	IN	IN
my	PRP$	PRP$
parents	NNS	NNS
.	.	.

I	PRP	PRP
would	MD	MD
also	RB	RB
like	VB	VB
to	TO	TO
thank	VB	VB
you	PRP	PRP
for	IN	IN
the	DT	DT
good	JJ	JJ
programme	NN	,
you	PRP	PRP
made	VBD	VBD
for	IN	IN
us	PRP	PRP
,	,	,
especially	RB	RB
the	DT	DT
river	NN	NN
trip	NN	NN
to	IN	TO
Greenwich	NNP	PRP
might	MD	MD
be	VB	VB
fascinating	JJ	.
.	.	.

Recently	RB	UH
,	,	,
I	PRP	PRP
had	VBD	VBD
a	DT	DT
week	NN	NN
's	POS	POS
holiday	NN	NN
in	IN	IN
London	NNP	NNP
and	CC	CC
during	IN	IN
my	PRP$	PRP$
stay	NN	NNS
,	,	,
I	PRP	PRP
went	VBD	VBD
to	IN	TO
your	PRP$	PRP$
theatre	NN	NN
to	TO	TO
see	VB	VB
"	``	VBN
Over	IN	IN
The	DT	DT
Rainbow	NN	NN
"	''	,
and	CC	CC
I	PRP	PRP
was	VBD	VBD
really	RB	RB
disillusioned	JJ	.
.	.	.

Peter	NNP	PRP
got	VBD	VBD
very	RB	RB
angry	JJ	JJ
and	CC	CC
told	VBD	VBD
Pat	NNP	NNP
why	WRB	NNP
did	VBD	VBD
they	PRP	PRP
say	VBP	VB
that	DT	IN
to	IN	TO
him	PRP	PRP
.	.	.

Then	RB	RB
,	,	,
I	PRP	PRP
discovered	VBD	VBD
some	DT	DT
points	NNS	NNS
and	CC	CC
I	PRP	PRP
am	VBP	VBP
writing	VBG	VBG
to	TO	TO
express	VB	VB
my	PRP$	PRP$
suggestion	NN	NNS
and	CC	CC
recommendations	NNS	NNS
.	.	.

We	PRP	PRP
have	VBP	VBP
had	VBN	VBD
a	DT	DT
quite	RB	RB
pleasant	JJ	JJ
time	NN	NN
except	IN	IN
the	DT	DT
evening	NN	NN
.	.	.

And	CC	CC
we	PRP	PRP
have	VBP	VB
two	CD	CD
choices	NNS	NNS
to	TO	TO
get	VB	VB
to	IN	TO
the	DT	DT
conference	NN	NN
,	,	,
a	DT	DT
bus	NN	NN
or	CC	CC
a	DT	DT
train	NN	NN
.	.	.

A	DT	DT
few	JJ	JJ
days	NNS	NNS
before	RB	RB
,	,	,
I	PRP	PRP
had	VBD	VBD
founded	VBN	IN
a	DT	DT
little	JJ	JJ
window	NN	NN
at	IN	IN
the	DT	DT
back	NN	NN
of	IN	IN
the	DT	DT
building	NN	NN
,	,	,
so	RB	CC
I	PRP	PRP
entered	VBD	VBD
by	IN	IN
this	DT	DT
way	NN	NN
and	CC	CC
by	IN	IN
chance	NN	NN
I	PRP	PRP
just	RB	RB
arrived	VBD	VBN
in	IN	IN
the	DT	DT
monney	NN	NN
's	POS	POS
room	NN	NN
.	.	.

Pat	NNP	NNP
and	CC	CC
Ted	NNP	RB
,	,	,
had	VBD	VBD
always	RB	RB
competition	NN	''
,	,	,
and	CC	CC
Ted	NNP	PRP
used	VBD	VBD
to	TO	TO
be	VB	VB
the	DT	DT
best	JJS	JJS
,	,	,
he	PRP	PRP
never	RB	RB
had	VBD	VBD
failed	VBN	VBN
and	CC	CC
people	NNP	NNS
in	IN	IN
general	JJ	DT
constums	VBZ	NN
to	TO	TO
like	VB	VB
more	RBR	RBR
Ted	NNP	JJ
,	,	,
I	PRP	PRP
do	VBP	VBP
n't	RB	RB
now	VB	RB
why	WRB	.
.	.	.

My	PRP$	PRP$
wife	NN	NN
and	CC	CC
me	PRP	PRP
went	VBD	VBD
to	IN	TO
The	DT	DT
Circle	NNP	NN
Theatre	NNP	POS
last	JJ	JJ
Saturday	NNP	JJ
evening	NN	NN
because	IN	IN
we	PRP	PRP
love	VBP	VBP
the	DT	DT
main	JJ	JJ
actor	NN	NN
,	,	,
Danny	NNP	NNP
Brook	NNP	''
.	.	.

I	PRP	PRP
would	MD	MD
like	VB	VB
to	TO	TO
stay	VB	VB
in	IN	IN
log	NN	PRP$
cabins	NNS	NNS
because	IN	IN
I	PRP	PRP
have	VBP	VBP
bad	JJ	JJ
experiens	NNS	NN
about	IN	IN
tents	NNS	NN
.	.	.

This	DT	DT
is	VBZ	VBZ
very	RB	RB
nice	JJ	JJ
when	WRB	WRB
you	PRP	PRP
can	MD	MD
do	VB	VB
your	PRP$	PRP$
shopping	NN	NNS
like	IN	IN
that	DT	DT
.	.	.

Everyone	NN	EX
has	VBZ	VBZ
is	PRP$	VBZ
own	JJ	JJ
style	NN	NNS
but	CC	CC
it	PRP	PRP
's	VBZ	VBZ
obvious	JJ	JJ
that	IN	IN
many	JJ	JJ
of	IN	IN
us	PRP	PRP
is	VBZ	VBZ
wearing	VBG	VBG
the	DT	DT
same	JJ	JJ
clothes	NNS	NNS
like	IN	IN
others	NNS	NNS
.	.	.

I	PRP	PRP
think	VBP	VBP
it	PRP	PRP
was	VBD	VBD
definitely	RB	VBN
not	RB	RB
a	DT	DT
perfect	JJ	JJ
evening	NN	NN
as	IN	IN
garenteed	VBN	NN
in	IN	IN
your	PRP$	PRP$
advertisement	NN	NN
.	.	.

In	IN	IN
addition	NN	VBG
to	IN	TO
this	DT	DT
some	DT	DT
concert	NN	JJ
halls	NNS	NNS
were	VBD	VBD
too	RB	RB
small	JJ	JJ
to	TO	TO
host	VB	VB
all	PDT	PDT
the	DT	DT
people	NNS	NNS
who	WP	WP
were	VBD	VBD
there	RB	RB
fro	IN	IN
the	DT	DT
occasion	NN	NN
and	CC	CC
,	,	,
personally	RB	RB
speaking	VBG	VBG
the	DT	DT
show	NN	NN
could	MD	MD
be	VB	VB
done	VBN	VBN
at	IN	IN
the	DT	DT
open	JJ	JJ
air	NN	NN
next	JJ	JJ
year	NN	NN
,	,	,
so	IN	IN
that	IN	DT
music	NN	NN
would	MD	MD
also	RB	RB
create	VB	IN
a	DT	DT
fantastic	JJ	JJ
atmosphere	NN	NN
all	RB	RB
around	JJ	RB
.	.	.

Thank	VB	VB
you	PRP	PRP
for	IN	IN
your	DT	PRP$
letter	NN	NN
of	IN	IN
asking	VBG	VBG
for	IN	IN
my	PRP$	PRP$
help	NN	NN
to	IN	TO
the	DT	DT
conference	NN	NN
.	.	.
