word	correct	predicted
exists	VBZ	NNS
in	IN	IN
America	NNP	NNP
.	.	.

In	IN	IN
his	PRP$	PRP$
stead	NN	NN
is	VBZ	VBZ
a	DT	DT
milquetoast	NN	JJ
version	NN	NN
known	VBN	VBN
as	IN	IN
``	``	``
the	DT	DT
corporation	NN	NN
''	''	''
.	.	.

But	CC	CC
even	RB	RB
if	IN	IN
we	PRP	PRP
can	MD	MD
not	RB	RB
see	VB	VB
the	DT	DT
repulsive	JJ	JJ
characteristics	NNS	NNS
in	IN	IN
this	DT	DT
new	JJ	JJ
image	NN	NN
of	IN	IN
America	NNP	NNP
,	,	,
foreigners	NNS	PRP
can	MD	MD
;	:	:
;	:	:
and	CC	CC
our	PRP$	PRP$
loss	NN	NN
of	IN	IN
``	``	``
prestige	NN	NN
''	''	''
abroad	RB	,
is	VBZ	VBZ
the	DT	DT
direct	JJ	JJ
result	NN	NN
.	.	.

No	DT	DT
amount	NN	NN
of	IN	IN
ballyhoo	NN	PRP
will	MD	MD
cover	VB	VB
up	IN	IN
the	DT	DT
sordid	JJ	JJ
facts	NNS	NNS
.	.	.

If	IN	IN
we	PRP	PRP
want	VBP	VBP
respect	NN	NN
from	IN	IN
ourselves	PRP	PRP
or	CC	CC
others	NNS	NNS
,	,	,
we	PRP	PRP
will	MD	MD
have	VB	VB
to	TO	TO
earn	VB	VB
it	PRP	PRP
.	.	.

First	RB	RB
,	,	,
let	VB	VB
us	PRP	PRP
realize	VB	VB
that	IN	IN
whatever	WDT	WDT
good	NN	VBZ
this	DT	DT
set-up	NN	NN
achieved	VBN	VBD
in	IN	IN
earlier	JJR	JJR
times	NNS	NNS
,	,	,
now	RB	RB
the	DT	DT
corporation	NN	NN
per	IN	IN
se	NN	PRP
can	MD	MD
not	RB	RB
take	VB	VB
economic	JJ	JJ
leadership	NN	NN
.	.	.

Businesses	NNS	PRP
must	MD	MD
develop	VB	VB
as	IN	IN
a	DT	DT
result	NN	NN
of	IN	IN
the	DT	DT
ideas	NNS	NNS
,	,	,
energies	NNS	NNS
and	CC	CC
ambitions	NNS	NNS
of	IN	IN
an	DT	DT
individual	NN	NN
having	VBG	VBG
purpose	NN	NN
and	CC	CC
comprehensive	JJ	RB
ability	NN	VBN
within	IN	IN
one	CD	CD
mind	NN	NN
.	.	.

we	PRP	PRP
``	``	``
forced	VBD	UH
''	''	''
individuals	NNS	NNS
to	TO	TO
assume	VB	VB
the	DT	DT
corporate	JJ	JJ
structure	NN	NN
by	IN	IN
means	NNS	NN
of	IN	IN
taxes	NNS	NN
and	CC	CC
other	JJ	JJ
legal	JJ	JJ
statutes	NNS	NNS
,	,	,
we	PRP	PRP
adopted	VBD	VBD
what	WP	WP
I	PRP	PRP
would	MD	MD
term	VB	VB
``	``	``
pseudo-capitalism	NN	UH
''	''	''
and	CC	CC
so	RB	RB
took	VBD	VBD
a	DT	DT
major	JJ	JJ
step	NN	NN
toward	IN	IN
socialism	NN	NN
.	.	.

The	DT	DT
biggest	JJS	JJ
loss	NN	NN
,	,	,
of	IN	IN
course	NN	NN
,	,	,
was	VBD	VBD
the	DT	DT
individual	NN	NN
's	POS	POS
lessened	JJ	JJ
desire	NN	NN
and	CC	CC
ability	NN	VBD
to	TO	TO
give	VB	VB
his	PRP$	PRP$
services	NNS	NN
to	TO	TO
the	DT	DT
growth	NN	NN
of	IN	IN
his	PRP$	PRP$
company	NN	NNS
and	CC	CC
our	PRP$	PRP$
economy	NN	NN
.	.	.

Socialism	NN	NNP
,	,	,
I	PRP	PRP
grant	VBP	VB
,	,	,
has	VBZ	VBZ
a	DT	DT
definite	JJ	JJ
place	NN	NN
in	IN	IN
our	PRP$	PRP$
society	NN	NN
.	.	.

us	PRP	PRP
not	RB	RB
complain	VB	VB
of	IN	IN
the	DT	DT
evils	NNS	NN
of	IN	IN
capitalism	NN	NN
by	IN	IN
referring	VBG	VBG
to	TO	TO
a	DT	DT
form	NN	NN
that	WDT	WDT
is	VBZ	VBZ
not	RB	RB
truly	RB	RB
capitalistic	JJ	NN
.	.	.

Some	DT	DT
forms	NNS	NNS
of	IN	IN
capitalism	NN	PRP
do	VBP	VBP
indeed	RB	RB
work	VB	VB
--	:	:
superb	JJ	:
organizations	NNS	NNS
,	,	,
a	DT	DT
credit	NN	NN
to	TO	TO
any	DT	DT
society	NN	NN
.	.	.

But	CC	CC
the	DT	DT
pseudo-capitalism	NN	NN
which	WDT	WDT
dictates	VBZ	VBZ
our	PRP$	PRP$
whole	JJ	JJ
economy	NN	NN
as	RB	RB
well	RB	RB
as	IN	IN
our	PRP$	PRP$
politics	NNS	NNS
and	CC	CC
social	JJ	JJ
life	NN	NN
,	,	,
will	MD	MD
not	RB	RB
stand	VB	VB
close	JJ	RB
scrutiny	NN	NN
.	.	.

Its	PRP$	PRP$
pretense	NN	NN
to	TO	TO
operate	VB	VB
in	IN	IN
the	DT	DT
public	JJ	JJ
interest	NN	NN
is	VBZ	VBZ
little	RB	RB
more	JJR	RBR
than	IN	IN
a	DT	DT
sham	NN	NN
.	.	.

It	PRP	PRP
serves	VBZ	VBZ
only	RB	JJ
its	PRP$	PRP$
own	JJ	JJ
stockholders	NNS	NNS
and	CC	CC
poorly	RB	RB
at	IN	IN
that	DT	DT
.	.	.

As	IN	IN
a	DT	DT
creative	JJ	JJ
enterprise	NN	NNS
,	,	,
its	PRP$	PRP$
abilities	NNS	NNS
are	VBP	VBP
primarily	RB	RB
in	IN	IN
``	``	``
swallowing	VBG	UH
''	''	''
creative	JJ	TO
enterprises	NNS	VB
developed	VBN	VBN
outside	IN	IN
its	PRP$	PRP$
own	JJ	JJ
organization	NN	NN
(	(	(
an	DT	DT
ability	NN	NN
made	VBN	VBD
possible	JJ	JJ
by	IN	IN
us	PRP	PRP
,	,	,
and	CC	CC
almost	RB	RB
mandatory	JJ	CD
)	)	)
.	.	.

As	IN	IN
to	TO	TO
benefits	NNS	VB
to	TO	TO
employees	NNS	VB
,	,	,
it	PRP	PRP
is	VBZ	VBZ
notorious	JJ	VBN
for	IN	IN
its	PRP$	PRP$
callous	JJ	JJ
disregard	NN	NNS
except	IN	IN
where	WRB	WRB
it	PRP	PRP
depends	VBZ	VBZ
on	IN	IN
them	PRP	PRP
for	IN	IN
services	NNS	NN
.	.	.

The	DT	DT
corporation	NN	NN
in	IN	IN
America	NNP	NNP
is	VBZ	VBZ
in	IN	IN
reality	NN	NN
our	PRP$	PRP$
form	NN	NN
of	IN	IN
socialism	NN	NNP
,	,	,
vying	VBG	CC
in	IN	IN
a	DT	DT
sense	NN	NN
with	IN	IN
the	DT	DT
other	JJ	JJ
socialistic	JJ	JJ
form	NN	NN
that	WDT	WDT
has	VBZ	VBZ
emerged	VBN	VBN
within	IN	IN
governmental	JJ	JJ
bureaucracy	NN	NN
.	.	.

But	CC	CC
while	IN	IN
the	DT	DT
corporation	NN	NN
has	VBZ	VBZ
all	PDT	PDT
the	DT	DT
disadvantages	NNS	NN
of	IN	IN
the	DT	DT
socialist	JJ	JJ
form	NN	NN
of	IN	IN
organization	NN	NN
(	(	(
so	RB	RB
cumbersome	JJ	VB
it	PRP	PRP
can	MD	MD
not	RB	RB
constructively	RB	PRP
do	VB	VBP
much	RB	RB
of	IN	IN
anything	NN	NN
not	RB	RB
compatible	JJ	JJ
with	IN	IN
its	PRP$	PRP$
need	NN	NN
to	TO	TO
perpetuate	VB	VB
itself	PRP	PRP
and	CC	CC
maintain	VB	VB
its	PRP$	PRP$
status	NN	NN
quo	NN	''
)	)	)
,	,	,
unluckily	RB	WRB
it	PRP	PRP
does	VBZ	VBZ
not	RB	RB
have	VB	VB
the	DT	DT
desirable	JJ	JJ
aspect	NN	NN
of	IN	IN
socialism	NN	NNP
,	,	,
the	DT	DT
motivation	NN	NN
to	TO	TO
operate	VB	VB
for	IN	IN
the	DT	DT
benefit	NN	NN
of	IN	IN
society	NN	NN
as	IN	IN
a	DT	DT
whole	NN	NN
.	.	.

So	IN	RB
we	PRP	PRP
are	VBP	VBP
faced	VBN	VBN
with	IN	IN
a	DT	DT
vast	JJ	JJ
network	NN	NNS
of	IN	IN
amorphous	JJ	PRP$
entities	NNS	NNS
perpetuating	VBG	,
themselves	PRP	PRP
in	IN	IN
whatever	WDT	DT
manner	NN	NN
they	PRP	PRP
can	MD	MD
,	,	,
without	IN	IN
regard	NN	NN
to	TO	TO
the	DT	DT
needs	NNS	NNS
of	IN	IN
society	NN	NN
,	,	,
controlling	VBG	VBG
society	NN	NN
and	CC	CC
forcing	VBG	RB
upon	IN	IN
it	PRP	PRP
a	DT	DT
regime	NN	NN
representing	VBG	VBZ
only	RB	RB
the	DT	DT
corporation	NN	NNP
's	POS	POS
needs	NNS	NNS
for	IN	IN
survival	NN	NN
.	.	.

The	DT	DT
corporation	NN	NN
has	VBZ	VBZ
a	DT	DT
limited	VBN	JJ
,	,	,
specific	JJ	JJ
place	NN	NN
in	IN	IN
our	PRP$	PRP$
society	NN	NN
.	.	.

Ideally	RB	DT
speaking	VBG	NN
,	,	,
it	PRP	PRP
should	MD	MD
be	VB	VB
allowed	VBN	VBN
to	TO	TO
operate	VB	VB
only	RB	RB
where	WRB	WRB
the	DT	DT
public	NN	NN
has	VBZ	VBZ
a	DT	DT
great	JJ	JJ
stake	NN	NNS
in	IN	IN
the	DT	DT
continuity	NN	NN
of	IN	IN
supply	NN	NN
or	CC	CC
services	NNS	NNP
,	,	,
and	CC	CC
where	WRB	WRB
the	DT	DT
actions	NNS	NNS
of	IN	IN
a	DT	DT
single	JJ	JJ
proprietor	NN	NNS
are	VBP	VBP
secondary	JJ	VBN
to	TO	TO
the	DT	DT
needs	NNS	NNS
of	IN	IN
society	NN	NN
.	.	.

Examples	NNS	PRP
are	VBP	VBP
in	IN	IN
public	NN	JJ
utilities	NNS	NNS
,	,	,
making	VBG	VBG
military	JJ	JJ
aircraft	NNS	NN
and	CC	CC
accessories	NNS	NNP
,	,	,
or	CC	CC
where	WRB	WRB
the	DT	DT
investment	NN	NN
and	CC	CC
risk	NN	NN
for	IN	IN
a	DT	DT
proprietorship	NN	NN
would	MD	MD
be	VB	VB
too	RB	RB
great	JJ	JJ
for	IN	IN
a	DT	DT
much	JJ	RB
needed	VBN	VBN
project	NN	IN
impossible	JJ	JJ
to	TO	TO
achieve	VB	JJ
by	IN	IN
any	DT	DT
means	NNS	VBZ
other	JJ	JJ
than	IN	IN
the	DT	DT
corporate	JJ	JJ
form	NN	NN
,	,	,
e.g.	FW	FW
constructing	VBG	FW
major	JJ	FW
airports	NNS	,
or	CC	CC
dams	NNS	NN
.	.	.

Thus	RB	RB
,	,	,
if	IN	IN
corporations	NNS	PRP
are	VBP	VBP
not	RB	RB
to	TO	TO
run	VB	VB
away	RB	RB
with	IN	IN
us	PRP	PRP
,	,	,
they	PRP	PRP
must	MD	MD
become	VB	VB
quasi-governmental	JJ	PRP$
institutions	NNS	NNS
,	,	,
subject	JJ	NN
to	TO	TO
public	NN	JJ
control	NN	NN
and	CC	CC
needs	NNS	NNS
.	.	.

In	IN	IN
all	DT	DT
other	JJ	JJ
areas	NNS	NNS
,	,	,
private	JJ	JJ
initiative	NN	NNS
of	IN	IN
the	DT	DT
``	``	``
proprietorship	NN	UH
''	''	''
type	NN	NN
should	MD	MD
be	VB	VB
urged	VBN	VBN
to	TO	TO
produce	VB	VB
the	DT	DT
desired	JJ	NN
goods	NNS	,
and	CC	CC
services	NNS	NN
.	.	.

Proprietorship	NNP	PRP
Avoiding	NNP	MD
runaway	JJ	VB
technology	NN	PRP
can	MD	MD
be	VB	VB
done	VBN	VBN
only	RB	RB
by	IN	IN
assuring	VBG	VBG
a	DT	DT
humane	JJ	JJ
society	NN	NN
;	:	:
;	:	:
and	CC	CC
for	IN	IN
this	DT	DT
human	NN	JJ
beings	NNS	NNS
must	MD	MD
be	VB	VB
firmly	RB	RB
in	IN	IN
control	NN	NN
of	IN	IN
the	DT	DT
economics	NNS	NN
on	IN	IN
which	WDT	WDT
our	PRP$	PRP$
society	NN	NN
rests	VBZ	NN
.	.	.

Such	JJ	DT
genuine	JJ	JJ
human	NN	JJ
leadership	NN	NN
the	DT	DT
proprietorship	NN	NN
can	MD	MD
offer	VB	VB
,	,	,
corporations	NNS	PRP
can	MD	MD
not	RB	RB
.	.	.

It	PRP	PRP
can	MD	MD
project	VB	VB
long-range	JJ	JJ
goals	NNS	NNS
for	IN	IN
itself	PRP	PRP
.	.	.

Corporations	NNS	PRP
react	VBP	VBP
violently	RB	RB
to	TO	TO
short-range	JJ	VB
stimuli	NNS	VBN
,	,	,
e.g.	FW	FW
,	,	,
quarterly	JJ	NNP
and	CC	CC
annual	JJ	NN
dividend	NN	NN
reports	NNS	NN
.	.	.

Proprietorships	NNP	PRP
can	MD	MD
establish	VB	VB
a	DT	DT
unity	NN	NN
and	CC	CC
integrity	NN	RB
of	IN	IN
control	NN	NN
;	:	:
;	:	:
corporations	NNS	RB
,	,	,
being	VBG	VBG
more	RBR	JJR
amorphous	JJ	NNS
,	,	,
can	MD	MD
not	RB	RB
.	.	.

Proprietorships	NNP	PRP
can	MD	MD
establish	VB	VB
a	DT	DT
meaningful	JJ	JJ
identity	NN	NNS
,	,	,
representing	VBG	VBG
a	DT	DT
human	NN	JJ
personality	NN	NN
,	,	,
and	CC	CC
thus	RB	RB
establish	VB	VB
sincere	JJ	PRP$
relationships	NNS	NNS
with	IN	IN
customers	NNS	NN
and	CC	CC
community	NN	NN
.	.	.

Corporations	NNS	PRP
are	VBP	VBP
apt	JJ	VBN
by	IN	IN
nature	NN	NN
to	TO	TO
be	VB	VB
impersonal	JJ	JJ
,	,	,
inhumane	JJ	RB
,	,	,
shortsighted	JJ	NNP
and	CC	CC
almost	RB	RB
exclusively	RB	RB
profit-motivated	JJ	RB
,	,	,
a	DT	DT
picture	NN	NN
they	PRP	PRP
could	MD	MD
scarcely	RB	VB
afford	VB	VBN
to	TO	TO
present	VB	VB
to	TO	TO
the	DT	DT
public	NN	JJ
.	.	.

The	DT	DT
proprietor	NN	NN
is	VBZ	VBZ
able	JJ	JJ
to	TO	TO
create	VB	VB
a	DT	DT
leadership	NN	NN
impossible	JJ	JJ
in	IN	IN
the	DT	DT
corporate	JJ	JJ
structure	NN	NN
with	IN	IN
its	PRP$	PRP$
board	NN	NNS
of	IN	IN
directors	NNS	NN
and	CC	CC
stockholders	NNS	NN
.	.	.

Leadership	NN	PRP
is	VBZ	VBZ
lacking	VBG	VBN
in	IN	IN
our	PRP$	PRP$
society	NN	NN
because	IN	IN
it	PRP	PRP
has	VBZ	VBZ
no	DT	DT
legitimate	JJ	JJ
place	NN	NN
to	TO	TO
develop	VB	VB
.	.	.

Men	NN	PRP
continuously	RB	RB
at	IN	IN
the	DT	DT
head	NN	NN
of	IN	IN
growing	VBG	VBG
enterprises	NNS	PRP
can	MD	MD
acquire	VB	VB
experiences	NNS	NNS
of	IN	IN
the	DT	DT
most	RBS	JJS
varied	JJ	NN
,	,	,
complicated	JJ	NNP
and	CC	CC
trying	JJ	VBG
type	NN	NN
so	IN	IN
that	IN	IN
at	IN	IN
maturation	NN	WDT
they	PRP	PRP
have	VBP	VBP
developed	VBN	VBN
the	DT	DT
competence	NN	NN
and	CC	CC
willingness	NN	VBD
to	TO	TO
accept	VB	VB
the	DT	JJ
personal	JJ	JJ
responsibility	NN	NN
so	RB	IN
sorely	RB	PRP
needed	VBN	VBD
now	RB	RB
.	.	.

government	NN	NN
must	MD	MD
establish	VB	VB
greater	JJR	JJR
controls	NNS	NNS
upon	IN	IN
corporations	NNS	PRP
so	IN	IN
that	IN	IN
their	PRP$	PRP$
activities	NNS	NNS
promote	VBP	VBP
what	WP	WP
is	VBZ	VBZ
deemed	VBN	DT
essential	JJ	JJ
to	TO	TO
the	DT	DT
national	JJ	JJ
interest	NN	NN
.	.	.

Proprietorships	NNS	PRP
should	MD	MD
get	VB	VB
the	DT	DT
tax	NN	NN
advantages	NNS	VBZ
now	RB	RB
accruing	VBG	VBN
to	TO	TO
corporations	NNS	VB
,	,	,
e.g.	FW	IN
the	DT	DT
chance	NN	NN
to	TO	TO
accumulate	VB	VB
capital	NN	VBN
so	IN	RB
vital	JJ	JJ
for	IN	IN
growth	NN	NN
.	.	.

Corporations	NNS	PRP
should	MD	MD
pay	VB	VB
added	VBN	VBN
taxes	NNS	RB
,	,	,
to	TO	TO
be	VB	VB
used	VBN	VBN
for	IN	IN
educational	JJ	JJ
purposes	NNS	NNS
(	(	(
not	RB	RB
necessarily	RB	RB
of	IN	IN
the	DT	DT
formal	JJ	JJ
type	NN	NN
)	)	)
.	.	.

The	DT	DT
right	NN	NN
to	TO	TO
leave	VB	VB
legacies	NNS	PRP
should	MD	MD
be	VB	VB
substantially	RB	RB
reduced	VBN	VBN
and	CC	CC
ultimately	RB	RB
eliminated	VBN	VBN
.	.	.

To	TO	TO
perpetuate	VB	VB
wealth	NN	PRP
control	NN	VBP
led	VBN	VBN
by	IN	IN
small	JJ	JJ
groups	NNS	NNS
of	IN	IN
individuals	NNS	NNS
who	WP	WP
played	VBD	VBD
no	DT	DT
role	NN	NN
in	IN	IN
its	PRP$	PRP$
creation	NN	NN
prevents	VBZ	VBZ
those	DT	DT
with	IN	IN
real	JJ	JJ
initiative	NN	NNS
from	IN	IN
coming	VBG	VBG
to	TO	TO
the	DT	DT
fore	NN	NN
,	,	,
and	CC	CC
is	VBZ	VBZ
basically	RB	VBN
anti-democratic	JJ	NN
.	.	.

When	WRB	WRB
the	DT	DT
proprietor	NN	NN
dies	VBZ	VBZ
,	,	,
the	DT	DT
establishment	NN	NN
should	MD	MD
become	VB	VB
a	DT	DT
corporation	NN	NN
until	IN	IN
it	PRP	PRP
is	VBZ	VBZ
either	RB	RB
acquired	VBN	VBN
by	IN	IN
another	DT	DT
proprietor	NN	NN
or	CC	CC
the	DT	DT
government	NN	NN
decides	VBZ	VBZ
to	TO	TO
drop	VB	VB
it	PRP	PRP
.	.	.

Strikes	NNS	PRP
should	MD	MD
be	VB	VB
declared	VBN	VBN
illegal	JJ	VBN
against	IN	IN
corporations	NNS	NN
because	IN	IN
disagreements	NNS	PRP
would	MD	MD
have	VB	VB
to	TO	TO
be	VB	VB
settled	VBN	VBN
by	IN	IN
government	NN	NN
representatives	NNS	NNS
acting	VBG	VBG
as	IN	IN
controllers	NNS	NN
of	IN	IN
the	DT	DT
corporation	NN	NNS
whose	WP$	WP$
responsibility	NN	NN
to	TO	TO
the	DT	DT
state	NN	NN
would	MD	MD
now	RB	RB
be	VB	VB
defined	VBN	VBN
against	IN	IN
proprietorship	NN	NN
because	IN	IN
employees	NNS	NN
and	CC	CC
proprietors	NNS	PRP
must	MD	MD
be	VB	VB
completely	RB	RB
interdependent	JJ	JJ
,	,	,
as	IN	IN
they	PRP	PRP
are	VBP	VBP
each	DT	DT
a	DT	DT
part	NN	NN
of	IN	IN
the	DT	DT
whole	NN	NN
.	.	.

Strikes	NNS	PRP
threatening	VBG	VBD
the	DT	DT
security	NN	NN
of	IN	IN
the	DT	DT
proprietorship	NN	NN
,	,	,
if	IN	IN
internally	RB	RB
motivated	VBN	JJ
,	,	,
prevent	VBP	VB
a	DT	DT
healthy	JJ	JJ
relationship	NN	NN
.	.	.

Certainly	RB	DT
external	JJ	JJ
forces	NNS	NNS
should	MD	MD
not	RB	RB
be	VB	VB
applied	VBN	VBN
arbitrarily	RB	RB
out	IN	RB
of	IN	IN
mere	JJ	JJ
power	NN	NN
available	JJ	VBZ
to	TO	TO
do	VB	VB
so	RB	RB
.	.	.

If	IN	IN
we	PRP	PRP
can	MD	MD
not	RB	RB
stop	VB	VB
warfare	NN	VBN
in	IN	IN
our	PRP$	PRP$
own	JJ	JJ
economic	JJ	JJ
system	NN	NN
,	,	,
how	WRB	WRB
can	MD	MD
we	PRP	PRP
expect	VB	VB
to	TO	TO
abolish	VB	VB
it	PRP	PRP
internationally	RB	RB
?	.	.
?	.	.

One	CD	CD
kind	NN	NN
of	IN	IN
proprietorship	NN	VBG
These	DT	DT
proposals	NNS	NN
would	MD	MD
go	VB	VB
far	RB	RB
toward	IN	IN
creating	VBG	VBG
the	DT	DT
economic	JJ	JJ
atmosphere	NN	NN
favoring	VBG	VBG
growth	NN	NN
of	IN	IN
the	DT	DT
individual	NN	NN
,	,	,
who	WP	WP
,	,	,
in	IN	IN
turn	NN	NN
,	,	,
would	MD	MD
help	VB	VB
us	PRP	PRP
to	TO	TO
cope	VB	VB
with	IN	IN
runaway	JJ	DT
technology	NN	NN
.	.	.

Individual	JJ	DT
human	NN	JJ
strength	NN	NN
is	VBZ	VBZ
needed	VBN	VBN
to	TO	TO
pit	VB	VB
against	IN	IN
an	DT	DT
inhuman	JJ	JJ
condition	NN	NN
.	.	.

The	DT	DT
battle	NN	NN
is	VBZ	VBZ
not	RB	RB
easy	JJ	JJ
.	.	.

We	PRP	PRP
are	VBP	VBP
tempted	VBN	VBN
to	TO	TO
blame	VB	VB
others	NNS	NNS
for	IN	IN
our	PRP$	PRP$
problems	NNS	NNS
rather	RB	RB
than	IN	IN
look	VB	NN
them	PRP	PRP
straight	RB	RB
in	IN	IN
the	DT	DT
face	NN	NN
and	CC	CC
realize	VB	VB
they	PRP	PRP
are	VBP	VBP
of	IN	IN
our	PRP$	PRP$
own	JJ	JJ
making	NN	NN
and	CC	CC
possible	JJ	JJ
of	IN	IN
solution	NN	DT
only	RB	JJ
by	IN	IN
ourselves	PRP	PRP
with	IN	IN
the	DT	DT
help	NN	NN
of	IN	IN
desperately	RB	RB
needed	VBN	VBN
,	,	,
enlightened	VBN	RB
,	,	,
competent	JJ	CC
leaders	NNS	NNS
.	.	.

Persons	NNS	PRP
developed	VBN	VBD
in	IN	IN
today	RB	NN
's	POS	POS
corporations	NNS	NN
can	MD	MD
not	RB	RB
hope	VB	VB
to	TO	TO
serve	VB	VB
here	RB	RB
--	:	:
a	DT	DT
judgment	NN	NN
based	VBN	VBN
on	IN	IN
experiences	NNS	NNS
of	IN	IN
my	PRP$	PRP$
own	JJ	JJ
in	IN	IN
business	NN	NN
and	CC	CC
in	IN	IN
activities	NNS	NNS
outside	JJ	JJ
.	.	.

In	IN	IN
my	PRP$	PRP$
own	JJ	JJ
company	NN	NNS
,	,	,
in	IN	IN
effect	NN	NN
a	DT	DT
partnership	NN	NN
,	,	,
although	IN	IN
legally	RB	VBG
a	DT	DT
corporation	NN	NN
,	,	,
I	PRP	PRP
have	VBP	VBP
been	VBN	VBN
able	JJ	JJ
to	TO	TO
do	VB	VB
many	JJ	JJ
things	NNS	NNS
for	IN	IN
my	PRP$	PRP$
employees	NNS	NNS
which	WDT	WDT
``	``	``
normal	JJ	UH
''	''	''
corporations	NNS	,
of	IN	IN
comparable	JJ	JJ
size	NN	NN
and	CC	CC
nature	NN	NN
would	MD	MD
have	VB	VB
been	VBN	VBN
unable	JJ	VBN
to	TO	TO
do	VB	VB
.	.	.

Also	RB	RB
,	,	,
I	PRP	PRP
am	VBP	VBP
convinced	VBN	VBN
that	IN	IN
if	IN	IN
my	PRP$	PRP$
company	NN	NNS
were	VBD	VBD
a	DT	DT
sole	JJ	JJ
proprietorship	NN	NNS
instead	RB	RB
of	IN	IN
a	DT	DT
partnership	NN	NN
,	,	,
I	PRP	PRP
would	MD	MD
have	VB	VB
been	VBN	VBN
even	RB	RB
abler	JJR	VBN
to	TO	TO
solve	VB	VB
long-range	JJ	JJ
problems	NNS	NNS
for	IN	IN
myself	PRP	PRP
and	CC	CC
my	PRP$	PRP$
fellow-employees	NNS	NNS
.	.	.

Any	DT	DT
abilities	NNS	NN
I	PRP	PRP
may	MD	MD
have	VB	VB
were	VBD	VBD
achieved	VBN	VBN
in	IN	IN
their	PRP$	PRP$
present	JJ	JJ
shape	NN	NN
from	IN	IN
experience	NN	NN
in	IN	IN
sharing	VBG	VBG
in	IN	IN
the	DT	DT
growth	NN	NN
and	CC	CC
control	NN	NN
of	IN	IN
my	PRP$	PRP$
business	NN	NN
,	,	,
coupled	VBN	CC
with	IN	IN
raising	VBG	VBG
my	PRP$	PRP$
family	NN	NN
.	.	.

This	DT	DT
combined	VBN	JJ
experience	NN	NN
,	,	,
on	IN	IN
a	DT	DT
foundation	NN	NN
of	IN	IN
very	RB	JJ
average	JJ	NN
,	,	,
I	PRP	PRP
assure	VBP	VBP
you	PRP	PRP
,	,	,
intelligence	NN	NN
and	CC	CC
background	NN	NN
,	,	,
has	VBZ	VBZ
helped	VBN	VBD
me	PRP	PRP
do	VB	VBP
things	NNS	NNS
many	JJ	JJ
well-informed	JJ	JJ
people	NNS	NNS
would	MD	MD
bet	VB	VB
heavily	RB	NN
against	IN	NN
.	.	.

Perhaps	RB	RB
a	DT	DT
list	NN	NN
of	IN	IN
some	DT	DT
of	IN	IN
the	DT	DT
``	``	``
practices	NNS	NNS
''	''	''
of	IN	IN
my	PRP$	PRP$
company	NN	NNS
will	MD	MD
help	VB	VB
here	RB	RB
.	.	.

The	DT	DT
company	NN	NN
grew	VBD	VBD
out	IN	RB
of	IN	IN
efforts	NNS	NNS
by	IN	IN
two	CD	CD
completely	RB	RB
inexperienced	JJ	JJ
men	NNS	NNS
in	IN	IN
their	PRP$	PRP$
late	JJ	JJ
twenties	NNS	NNS
,	,	,
neither	CC	RB
having	VBG	VBG
a	DT	DT
formal	JJ	JJ
education	NN	NN
applicable	JJ	VBZ
to	TO	TO
,	,	,
or	CC	CC
experience	VB	NN
in	IN	IN
,	,	,
manufacturing	VBG	NNP
or	CC	CC
selling	VBG	VB
our	PRP$	PRP$
type	NN	NN
of	IN	IN
articles	NNS	NN
.	.	.

an	DT	DT
initial	JJ	JJ
investment	NN	NNS
of	IN	IN
$	:	DT
1,200	CD	NN
in	IN	IN
1943	CD	NNP
,	,	,
it	PRP	PRP
has	VBZ	VBZ
grown	VBN	VBN
,	,	,
with	IN	IN
no	DT	DT
additional	JJ	JJ
capital	NN	NN
investment	NN	''
,	,	,
to	TO	TO
a	DT	DT
present	JJ	JJ
value	NN	NN
estimated	VBN	,
by	IN	IN
some	DT	DT
as	IN	IN
exceeding	VBG	DT
$	:	NN
10,000,000	CD	''
(	(	(
we	PRP	PRP
do	VBP	VBP
n't	RB	RB
disclose	VB	RBR
financial	JJ	JJ
figures	NNS	NNS
to	TO	TO
the	DT	DT
public	NN	JJ
)	)	)
.	.	.

Its	PRP$	PRP$
growth	NN	NN
continues	VBZ	VBZ
steadily	RB	VBN
on	IN	IN
a	DT	DT
par	NN	NN
with	IN	IN
past	JJ	JJ
growth	NN	NN
;	:	:
;	:	:
and	CC	CC
no	DT	DT
limitation	NN	NN
is	VBZ	VBZ
in	IN	IN
evidence	NN	NN
.	.	.

Our	PRP$	PRP$
pin-curl	JJ	NNS
clips	NNS	,
and	CC	CC
self-locking	JJ	WRB
nuts	NNS	PRP
achieved	VBD	VBD
dominance	NN	VBN
in	IN	IN
just	RB	RB
a	DT	DT
few	JJ	JJ
years	NNS	NNS
time	NN	NN
,	,	,
despite	IN	IN
substantial	JJ	JJ
,	,	,
well	RB	RB
established	VBN	VBN
competition	NN	NN
.	.	.

the	DT	DT
last	JJ	JJ
years	NNS	NNS
of	IN	IN
Woodrow	NNP	NNP
Wilson	NNP	NNP
's	POS	POS
administration	NN	NN
,	,	,
a	DT	DT
red	JJ	JJ
scare	NN	NNS
developed	VBN	VBD
in	IN	IN
our	PRP$	PRP$
country	NN	NN
.	.	.

Many	JJ	JJ
Americans	NNPS	NNPS
reacted	VBD	VBP
irrationally	RB	VBN
to	TO	TO
the	DT	DT
challenge	NN	NN
of	IN	IN
Russia	NNP	NNP
and	CC	CC
turned	VBD	VBD
