word	correct	predicted
corporation	NN	NN
''	''	''
.	.	.

But	CC	CC
even	RB	RB
if	IN	IN
we	PRP	PRP
can	MD	MD
not	RB	RB
see	VB	VB
the	DT	DT
repulsive	JJ	JJ
characteristics	NNS	NN
in	IN	IN
this	DT	DT
new	JJ	JJ
image	NN	NN
of	IN	IN
America	NNP	NNP
,	,	,
foreigners	NNS	PRP
can	MD	MD
;	:	:
;	:	:
and	CC	CC
our	PRP$	PRP$
loss	NN	NN
of	IN	IN
``	``	``
prestige	NN	UH
''	''	''
abroad	RB	``
is	VBZ	VBZ
the	DT	DT
direct	JJ	JJ
result	NN	NN
.	.	.

No	DT	DT
amount	NN	NN
of	IN	IN
ballyhoo	NN	PRP
will	MD	MD
cover	VB	VB
up	IN	RP
the	DT	DT
sordid	JJ	JJ
facts	NNS	NNS
.	.	.

If	IN	IN
we	PRP	PRP
want	VBP	VBP
respect	NN	VBN
from	IN	IN
ourselves	PRP	PRP
or	CC	CC
others	NNS	NNS
,	,	,
we	PRP	PRP
will	MD	MD
have	VB	VB
to	TO	TO
earn	VB	VB
it	PRP	PRP
.	.	.

First	RB	UH
,	,	,
let	VB	VB
us	PRP	PRP
realize	VB	VB
that	IN	IN
whatever	WDT	DT
good	NN	JJ
this	DT	DT
set-up	NN	JJ
achieved	VBN	NN
in	IN	IN
earlier	JJR	PRP$
times	NNS	NNS
,	,	,
now	RB	RB
the	DT	DT
corporation	NN	NN
per	IN	IN
se	NN	PRP
can	MD	MD
not	RB	RB
take	VB	VB
economic	JJ	JJ
leadership	NN	JJ
.	.	.

Businesses	NNS	PRP
must	MD	MD
develop	VB	VB
as	IN	IN
a	DT	DT
result	NN	NN
of	IN	IN
the	DT	DT
ideas	NNS	NNS
,	,	,
energies	NNS	NNP
and	CC	CC
ambitions	NNS	VBD
of	IN	IN
an	DT	DT
individual	NN	NN
having	VBG	VBG
purpose	NN	NN
and	CC	CC
comprehensive	JJ	VBD
ability	NN	VBN
within	IN	IN
one	CD	CD
mind	NN	NN
.	.	.

we	PRP	PRP
``	``	``
forced	VBD	UH
''	''	''
individuals	NNS	,
to	TO	TO
assume	VB	VB
the	DT	DT
corporate	JJ	JJ
structure	NN	NN
by	IN	IN
means	NNS	NN
of	IN	IN
taxes	NNS	NNP
and	CC	CC
other	JJ	JJ
legal	JJ	NN
statutes	NNS	''
,	,	,
we	PRP	PRP
adopted	VBD	VBP
what	WP	WP
I	PRP	PRP
would	MD	MD
term	VB	:
``	``	``
pseudo-capitalism	NN	UH
''	''	''
and	CC	CC
so	RB	RB
took	VBD	VBD
a	DT	DT
major	JJ	JJ
step	NN	NN
toward	IN	IN
socialism	NN	NN
.	.	.

The	DT	DT
biggest	JJS	JJS
loss	NN	NN
,	,	,
of	IN	IN
course	NN	NN
,	,	,
was	VBD	VBD
the	DT	DT
individual	NN	NN
's	POS	POS
lessened	JJ	JJ
desire	NN	NN
and	CC	CC
ability	NN	VBD
to	TO	TO
give	VB	VB
his	PRP$	PRP$
services	NNS	NN
to	TO	TO
the	DT	DT
growth	NN	NN
of	IN	IN
his	PRP$	PRP$
company	NN	NN
and	CC	CC
our	PRP$	PRP$
economy	NN	NN
.	.	.

Socialism	NN	UH
,	,	,
I	PRP	PRP
grant	VBP	''
,	,	,
has	VBZ	VBZ
a	DT	DT
definite	JJ	JJ
place	NN	NN
in	IN	IN
our	PRP$	PRP$
society	NN	NN
.	.	.

us	PRP	PRP
not	RB	RB
complain	VB	VB
of	IN	IN
the	DT	DT
evils	NNS	NN
of	IN	IN
capitalism	NN	NN
by	IN	IN
referring	VBG	VBG
to	TO	TO
a	DT	DT
form	NN	NN
that	WDT	WP
is	VBZ	VBZ
not	RB	RB
truly	RB	RB
capitalistic	JJ	JJ
.	.	.

Some	DT	DT
forms	NNS	NNS
of	IN	IN
capitalism	NN	PRP
do	VBP	VBP
indeed	RB	RB
work	VB	VB
--	:	:
superb	JJ	``
organizations	NNS	UH
,	,	,
a	DT	DT
credit	NN	NN
to	TO	TO
any	DT	DT
society	NN	NN
.	.	.

But	CC	CC
the	DT	DT
pseudo-capitalism	NN	NN
which	WDT	WDT
dictates	VBZ	VBD
our	PRP$	PRP$
whole	JJ	JJ
economy	NN	NN
as	RB	RB
well	RB	RB
as	IN	IN
our	PRP$	PRP$
politics	NNS	NNS
and	CC	CC
social	JJ	JJ
life	NN	NN
,	,	,
will	MD	MD
not	RB	RB
stand	VB	VB
close	JJ	RB
scrutiny	NN	JJ
.	.	.

Its	PRP$	PRP$
pretense	NN	NN
to	TO	TO
operate	VB	VB
in	IN	IN
the	DT	DT
public	JJ	JJ
interest	NN	NN
is	VBZ	VBZ
little	RB	RB
more	JJR	RBR
than	IN	IN
a	DT	DT
sham	NN	NN
.	.	.

It	PRP	PRP
serves	VBZ	MD
only	RB	RB
its	PRP$	PRP$
own	JJ	JJ
stockholders	NNS	NNS
and	CC	CC
poorly	RB	VBD
at	IN	IN
that	DT	DT
.	.	.

As	IN	IN
a	DT	DT
creative	JJ	JJ
enterprise	NN	NN
,	,	,
its	PRP$	PRP$
abilities	NNS	NNS
are	VBP	VBP
primarily	RB	VBN
in	IN	IN
``	``	``
swallowing	VBG	UH
''	''	''
creative	JJ	.
enterprises	NNS	.
developed	VBN	.
outside	IN	IN
its	PRP$	PRP$
own	JJ	JJ
organization	NN	NNS
(	(	(
an	DT	DT
ability	NN	NN
made	VBN	VBD
possible	JJ	JJ
by	IN	IN
us	PRP	PRP
,	,	,
and	CC	CC
almost	RB	RB
mandatory	JJ	JJ
)	)	JJ
.	.	.

As	IN	RB
to	TO	TO
benefits	NNS	VB
to	TO	TO
employees	NNS	VB
,	,	,
it	PRP	PRP
is	VBZ	VBZ
notorious	JJ	RB
for	IN	IN
its	PRP$	PRP$
callous	JJ	JJ
disregard	NN	NN
except	IN	IN
where	WRB	WRB
it	PRP	PRP
depends	VBZ	VBZ
on	IN	IN
them	PRP	PRP
for	IN	IN
services	NNS	NN
.	.	.

The	DT	DT
corporation	NN	NN
in	IN	IN
America	NNP	NNP
is	VBZ	VBZ
in	IN	IN
reality	NN	VBG
our	PRP$	PRP$
form	NN	NN
of	IN	IN
socialism	NN	NNP
,	,	,
vying	VBG	VBG
in	IN	IN
a	DT	DT
sense	NN	NN
with	IN	IN
the	DT	DT
other	JJ	JJ
socialistic	JJ	JJ
form	NN	NN
that	WDT	WDT
has	VBZ	VBZ
emerged	VBN	VBN
within	IN	IN
governmental	JJ	DT
bureaucracy	NN	NN
.	.	.

But	CC	CC
while	IN	IN
the	DT	DT
corporation	NN	NN
has	VBZ	VBZ
all	PDT	PDT
the	DT	DT
disadvantages	NNS	NN
of	IN	IN
the	DT	DT
socialist	JJ	JJ
form	NN	NN
of	IN	IN
organization	NN	PRP$
(	(	(
so	RB	RB
cumbersome	JJ	VB
it	PRP	PRP
can	MD	MD
not	RB	RB
constructively	RB	TO
do	VB	VB
much	RB	RB
of	IN	IN
anything	NN	NN
not	RB	RB
compatible	JJ	VBN
with	IN	IN
its	PRP$	PRP$
need	NN	NN
to	TO	TO
perpetuate	VB	VB
itself	PRP	PRP
and	CC	CC
maintain	VB	VBD
its	PRP$	PRP$
status	NN	JJ
quo	NN	NN
)	)	)
,	,	,
unluckily	RB	CC
it	PRP	PRP
does	VBZ	VBZ
not	RB	RB
have	VB	VB
the	DT	DT
desirable	JJ	JJ
aspect	NN	NN
of	IN	IN
socialism	NN	NNP
,	,	,
the	DT	DT
motivation	NN	NN
to	TO	TO
operate	VB	VB
for	IN	IN
the	DT	DT
benefit	NN	NN
of	IN	IN
society	NN	NN
as	IN	IN
a	DT	DT
whole	NN	JJ
.	.	.

So	IN	RB
we	PRP	PRP
are	VBP	VBP
faced	VBN	VBN
with	IN	IN
a	DT	DT
vast	JJ	JJ
network	NN	NN
of	IN	IN
amorphous	JJ	PRP
entities	NNS	MD
perpetuating	VBG	VB
themselves	PRP	PRP
in	IN	IN
whatever	WDT	DT
manner	NN	NN
they	PRP	PRP
can	MD	MD
,	,	,
without	IN	IN
regard	NN	VBG
to	TO	TO
the	DT	DT
needs	NNS	NNS
of	IN	IN
society	NN	NN
,	,	,
controlling	VBG	DT
society	NN	NN
and	CC	CC
forcing	VBG	VBD
upon	IN	IN
it	PRP	PRP
a	DT	DT
regime	NN	NN
representing	VBG	VBD
only	RB	RB
the	DT	DT
corporation	NN	NN
's	POS	POS
needs	NNS	NNS
for	IN	IN
survival	NN	NN
.	.	.

The	DT	DT
corporation	NN	NN
has	VBZ	VBZ
a	DT	DT
limited	VBN	NN
,	,	,
specific	JJ	DT
place	NN	NN
in	IN	IN
our	PRP$	PRP$
society	NN	NN
.	.	.

Ideally	RB	``
speaking	VBG	UH
,	,	,
it	PRP	PRP
should	MD	MD
be	VB	VB
allowed	VBN	VBN
to	TO	TO
operate	VB	VB
only	RB	RB
where	WRB	WRB
the	DT	DT
public	NN	NN
has	VBZ	VBZ
a	DT	DT
great	JJ	JJ
stake	NN	NN
in	IN	IN
the	DT	DT
continuity	NN	NN
of	IN	IN
supply	NN	NNP
or	CC	CC
services	NNS	RB
,	,	,
and	CC	CC
where	WRB	WRB
the	DT	DT
actions	NNS	NN
of	IN	IN
a	DT	DT
single	JJ	JJ
proprietor	NN	NNS
are	VBP	VBP
secondary	JJ	VBG
to	TO	TO
the	DT	DT
needs	NNS	NNS
of	IN	IN
society	NN	NN
.	.	.

Examples	NNS	PRP
are	VBP	VBP
in	IN	IN
public	NN	DT
utilities	NNS	NN
,	,	,
making	VBG	VBG
military	JJ	''
aircraft	NNS	,
and	CC	CC
accessories	NNS	RB
,	,	,
or	CC	CC
where	WRB	WRB
the	DT	DT
investment	NN	NN
and	CC	CC
risk	NN	VB
for	IN	IN
a	DT	DT
proprietorship	NN	NN
would	MD	MD
be	VB	VB
too	RB	RB
great	JJ	JJ
for	IN	IN
a	DT	DT
much	JJ	RB
needed	VBN	VBN
project	NN	TO
impossible	JJ	VB
to	TO	TO
achieve	VB	VB
by	IN	IN
any	DT	DT
means	NNS	NN
other	JJ	JJ
than	IN	IN
the	DT	DT
corporate	JJ	JJ
form	NN	NN
,	,	,
e.g.	FW	NNP
constructing	VBG	POS
major	JJ	JJ
airports	NNS	NNS
or	CC	CC
dams	NNS	NNS
.	.	.

Thus	RB	UH
,	,	,
if	IN	IN
corporations	NNS	PRP
are	VBP	VBP
not	RB	RB
to	TO	TO
run	VB	VB
away	RB	RB
with	IN	IN
us	PRP	PRP
,	,	,
they	PRP	PRP
must	MD	MD
become	VB	VB
quasi-governmental	JJ	PRP$
institutions	NNS	NNS
,	,	,
subject	JJ	VBG
to	TO	TO
public	NN	DT
control	NN	NN
and	CC	CC
needs	NNS	NNS
.	.	.

In	IN	IN
all	DT	DT
other	JJ	JJ
areas	NNS	NN
,	,	,
private	JJ	CC
initiative	NN	VBD
of	IN	IN
the	DT	DT
``	``	``
proprietorship	NN	UH
''	''	''
type	NN	NN
should	MD	MD
be	VB	VB
urged	VBN	VBN
to	TO	TO
produce	VB	VB
the	DT	DT
desired	JJ	NN
goods	NNS	,
and	CC	CC
services	NNS	NNS
.	.	.

Proprietorship	NNP	PRP
Avoiding	NNP	MD
runaway	JJ	VB
technology	NN	PRP
can	MD	MD
be	VB	VB
done	VBN	VBN
only	RB	RB
by	IN	IN
assuring	VBG	IN
a	DT	DT
humane	JJ	JJ
society	NN	NN
;	:	:
;	:	:
and	CC	CC
for	IN	IN
this	DT	DT
human	NN	JJ
beings	NNS	NNS
must	MD	MD
be	VB	VB
firmly	RB	RB
in	IN	IN
control	NN	NN
of	IN	IN
the	DT	DT
economics	NNS	NN
on	IN	IN
which	WDT	WDT
our	PRP$	PRP$
society	NN	NN
rests	VBZ	NN
.	.	.

Such	JJ	DT
genuine	JJ	JJ
human	NN	JJ
leadership	NN	IN
the	DT	DT
proprietorship	NN	NN
can	MD	MD
offer	VB	VB
,	,	,
corporations	NNS	PRP
can	MD	MD
not	RB	RB
.	.	.

It	PRP	PRP
can	MD	MD
project	VB	VB
long-range	JJ	TO
goals	NNS	VB
for	IN	IN
itself	PRP	PRP
.	.	.

Corporations	NNS	PRP
react	VBP	MD
violently	RB	RB
to	TO	TO
short-range	JJ	VB
stimuli	NNS	''
,	,	,
e.g.	FW	UH
,	,	,
quarterly	JJ	NNP
and	CC	CC
annual	JJ	JJ
dividend	NN	JJ
reports	NNS	NNS
.	.	.

Proprietorships	NNP	PRP
can	MD	MD
establish	VB	VB
a	DT	DT
unity	NN	NN
and	CC	CC
integrity	NN	VBD
of	IN	IN
control	NN	NN
;	:	:
;	:	:
corporations	NNS	UH
,	,	,
being	VBG	VBG
more	RBR	RBR
amorphous	JJ	JJ
,	,	,
can	MD	MD
not	RB	RB
.	.	.

Proprietorships	NNP	PRP
can	MD	MD
establish	VB	VB
a	DT	DT
meaningful	JJ	JJ
identity	NN	NN
,	,	,
representing	VBG	IN
a	DT	DT
human	NN	JJ
personality	NN	NN
,	,	,
and	CC	CC
thus	RB	PRP
establish	VB	MD
sincere	JJ	VB
relationships	NNS	VBN
with	IN	IN
customers	NNS	NNS
and	CC	CC
community	NN	NNS
.	.	.

Corporations	NNS	PRP
are	VBP	VBP
apt	JJ	VBN
by	IN	IN
nature	NN	NN
to	TO	TO
be	VB	VB
impersonal	JJ	JJ
,	,	,
inhumane	JJ	UH
,	,	,
shortsighted	JJ	NNP
and	CC	CC
almost	RB	RB
exclusively	RB	JJ
profit-motivated	JJ	NN
,	,	,
a	DT	DT
picture	NN	NN
they	PRP	PRP
could	MD	MD
scarcely	RB	RB
afford	VB	VB
to	TO	TO
present	VB	VB
to	TO	TO
the	DT	DT
public	NN	NN
.	.	.

The	DT	DT
proprietor	NN	NN
is	VBZ	VBZ
able	JJ	JJ
to	TO	TO
create	VB	VB
a	DT	DT
leadership	NN	JJ
impossible	JJ	NN
in	IN	IN
the	DT	DT
corporate	JJ	JJ
structure	NN	NN
with	IN	IN
its	PRP$	PRP$
board	NN	NN
of	IN	IN
directors	NNS	NNP
and	CC	CC
stockholders	NNS	NNS
.	.	.

Leadership	NN	EX
is	VBZ	VBZ
lacking	VBG	RB
in	IN	IN
our	PRP$	PRP$
society	NN	NN
because	IN	IN
it	PRP	PRP
has	VBZ	VBZ
no	DT	DT
legitimate	JJ	JJ
place	NN	NN
to	TO	TO
develop	VB	VB
.	.	.

Men	NN	PRP
continuously	RB	VBD
at	IN	IN
the	DT	DT
head	NN	NN
of	IN	IN
growing	VBG	VBG
enterprises	NNS	PRP
can	MD	MD
acquire	VB	VB
experiences	NNS	VBN
of	IN	IN
the	DT	DT
most	RBS	RBS
varied	JJ	JJ
,	,	,
complicated	JJ	NNP
and	CC	CC
trying	JJ	VBG
type	NN	NN
so	IN	IN
that	IN	IN
at	IN	IN
maturation	NN	WRB
they	PRP	PRP
have	VBP	VB
developed	VBN	IN
the	DT	DT
competence	NN	NN
and	CC	CC
willingness	NN	VBD
to	TO	TO
accept	VB	VB
the	DT	DT
personal	JJ	JJ
responsibility	NN	NN
so	RB	IN
sorely	RB	PRP
needed	VBN	VBD
now	RB	RB
.	.	.

government	NN	PRP
must	MD	MD
establish	VB	VB
greater	JJR	TO
controls	NNS	VB
upon	IN	IN
corporations	NNS	PRP
so	IN	IN
that	IN	IN
their	PRP$	PRP$
activities	NNS	NNS
promote	VBP	,
what	WP	WP
is	VBZ	VBZ
deemed	VBN	DT
essential	JJ	JJ
to	TO	TO
the	DT	DT
national	JJ	JJ
interest	NN	NN
.	.	.

Proprietorships	NNS	PRP
should	MD	MD
get	VB	VB
the	DT	DT
tax	NN	NN
advantages	NNS	VBN
now	RB	RB
accruing	VBG	VB
to	TO	TO
corporations	NNS	VB
,	,	,
e.g.	FW	IN
the	DT	DT
chance	NN	NN
to	TO	TO
accumulate	VB	VB
capital	NN	VBN
so	IN	RB
vital	JJ	VBN
for	IN	IN
growth	NN	NN
.	.	.

Corporations	NNS	PRP
should	MD	MD
pay	VB	VB
added	VBN	PRP$
taxes	NNS	NNS
,	,	,
to	TO	TO
be	VB	VB
used	VBN	VBN
for	IN	IN
educational	JJ	PRP$
purposes	NNS	NNS
(	(	(
not	RB	RB
necessarily	RB	VBN
of	IN	IN
the	DT	DT
formal	JJ	JJ
type	NN	NN
)	)	NN
.	.	.

The	DT	DT
right	NN	NN
to	TO	TO
leave	VB	VB
legacies	NNS	PRP
should	MD	MD
be	VB	VB
substantially	RB	VBN
reduced	VBN	VBN
and	CC	CC
ultimately	RB	RB
eliminated	VBN	JJ
.	.	.

To	TO	``
perpetuate	VB	PRP
wealth	NN	MD
control	NN	VB
led	VBN	VBN
by	IN	IN
small	JJ	JJ
groups	NNS	NNS
of	IN	IN
individuals	NNS	NNS
who	WP	WP
played	VBD	VBD
no	DT	DT
role	NN	NN
in	IN	IN
its	PRP$	PRP$
creation	NN	NN
prevents	VBZ	IN
those	DT	DT
with	IN	IN
real	JJ	JJ
initiative	NN	NN
from	IN	IN
coming	VBG	VBG
to	TO	TO
the	DT	DT
fore	NN	NN
,	,	,
and	CC	CC
is	VBZ	VBZ
basically	RB	RB
anti-democratic	JJ	JJ
.	.	.

When	WRB	WRB
the	DT	DT
proprietor	NN	JJ
dies	VBZ	NN
,	,	,
the	DT	DT
establishment	NN	NN
should	MD	MD
become	VB	VB
a	DT	DT
corporation	NN	NN
until	IN	IN
it	PRP	PRP
is	VBZ	VBZ
either	RB	DT
acquired	VBN	NN
by	IN	IN
another	DT	DT
proprietor	NN	NN
or	CC	CC
the	DT	DT
government	NN	JJ
decides	VBZ	NN
to	TO	TO
drop	VB	VB
it	PRP	PRP
.	.	.

Strikes	NNS	PRP
should	MD	MD
be	VB	VB
declared	VBN	TO
illegal	JJ	VB
against	IN	IN
corporations	NNS	NN
because	IN	IN
disagreements	NNS	PRP
would	MD	MD
have	VB	VB
to	TO	TO
be	VB	VB
settled	VBN	VBN
by	IN	IN
government	NN	PRP
representatives	NNS	MD
acting	VBG	VB
as	IN	IN
controllers	NNS	NN
of	IN	IN
the	DT	DT
corporation	NN	NN
whose	WP$	TO
responsibility	NN	VB
to	TO	TO
the	DT	DT
state	NN	NN
would	MD	MD
now	RB	RB
be	VB	VB
defined	VBN	VBN
against	IN	IN
proprietorship	NN	NN
because	IN	IN
employees	NNS	NNP
and	CC	CC
proprietors	NNS	PRP
must	MD	MD
be	VB	VB
completely	RB	RB
interdependent	JJ	''
,	,	,
as	IN	IN
they	PRP	PRP
are	VBP	VBP
each	DT	DT
a	DT	DT
part	NN	NN
of	IN	IN
the	DT	DT
whole	NN	JJ
.	.	.

Strikes	NNS	PRP
threatening	VBG	VBD
the	DT	DT
security	NN	NN
of	IN	IN
the	DT	DT
proprietorship	NN	NN
,	,	,
if	IN	IN
internally	RB	DT
motivated	VBN	NN
,	,	,
prevent	VBP	IN
a	DT	DT
healthy	JJ	JJ
relationship	NN	NN
.	.	.

Certainly	RB	RB
external	JJ	VB
forces	NNS	PRP
should	MD	MD
not	RB	RB
be	VB	VB
applied	VBN	PRP
arbitrarily	RB	MD
out	IN	IN
of	IN	IN
mere	JJ	JJ
power	NN	NN
available	JJ	VBD
to	TO	TO
do	VB	VB
so	RB	RB
.	.	.

If	IN	IN
we	PRP	PRP
can	MD	MD
not	RB	RB
stop	VB	VB
warfare	NN	VBN
in	IN	IN
our	PRP$	PRP$
own	JJ	JJ
economic	JJ	JJ
system	NN	NN
,	,	,
how	WRB	WRB
can	MD	MD
we	PRP	PRP
expect	VB	VB
to	TO	TO
abolish	VB	VB
it	PRP	PRP
internationally	RB	JJ
?	.	.
?	.	.

One	CD	CD
kind	NN	NN
of	IN	IN
proprietorship	NN	IN
These	DT	DT
proposals	NNS	NN
would	MD	MD
go	VB	VB
far	RB	RB
toward	IN	IN
creating	VBG	IN
the	DT	DT
economic	JJ	JJ
atmosphere	NN	NN
favoring	VBG	POS
growth	NN	NN
of	IN	IN
the	DT	DT
individual	NN	NN
,	,	,
who	WP	WP
,	,	,
in	IN	IN
turn	NN	NN
,	,	,
would	MD	MD
help	VB	VB
us	PRP	PRP
to	TO	TO
cope	VB	VB
with	IN	IN
runaway	JJ	DT
technology	NN	NN
.	.	.

Individual	JJ	DT
human	NN	JJ
strength	NN	NN
is	VBZ	VBZ
needed	VBN	VBN
to	TO	TO
pit	VB	VB
against	IN	IN
an	DT	DT
inhuman	JJ	JJ
condition	NN	NN
.	.	.

The	DT	DT
battle	NN	NN
is	VBZ	VBZ
not	RB	RB
easy	JJ	JJ
.	.	.

We	PRP	PRP
are	VBP	VBP
tempted	VBN	VBG
to	TO	TO
blame	VB	VB
others	NNS	NNS
for	IN	IN
our	PRP$	PRP$
problems	NNS	NNS
rather	RB	RB
than	IN	IN
look	VB	NN
them	PRP	PRP
straight	RB	RB
in	IN	IN
the	DT	DT
face	NN	NN
and	CC	CC
realize	VB	WRB
they	PRP	PRP
are	VBP	VBP
of	IN	IN
our	PRP$	PRP$
own	JJ	JJ
making	NN	NNS
and	CC	CC
possible	JJ	JJ
of	IN	IN
solution	NN	DT
only	RB	JJ
by	IN	IN
ourselves	PRP	PRP
with	IN	IN
the	DT	DT
help	NN	NN
of	IN	IN
desperately	RB	PRP
needed	VBN	VBD
,	,	,
enlightened	VBN	JJ
,	,	,
competent	JJ	NN
leaders	NNS	''
.	.	.

Persons	NNS	PRP
developed	VBN	VBD
in	IN	IN
today	RB	NN
's	POS	POS
corporations	NNS	NN
can	MD	MD
not	RB	RB
hope	VB	VB
to	TO	TO
serve	VB	VB
here	RB	RB
--	:	:
a	DT	DT
judgment	NN	JJ
based	VBN	NN
on	IN	IN
experiences	NNS	NNS
of	IN	IN
my	PRP$	PRP$
own	JJ	JJ
in	IN	IN
business	NN	NN
and	CC	CC
in	IN	IN
activities	NNS	NNS
outside	JJ	RB
.	.	.

In	IN	IN
my	PRP$	PRP$
own	JJ	JJ
company	NN	NN
,	,	,
in	IN	IN
effect	NN	NN
a	DT	DT
partnership	NN	NN
,	,	,
although	IN	IN
legally	RB	IN
a	DT	DT
corporation	NN	NN
,	,	,
I	PRP	PRP
have	VBP	VBP
been	VBN	VBN
able	JJ	JJ
to	TO	TO
do	VB	VB
many	JJ	JJ
things	NNS	NNS
for	IN	IN
my	PRP$	PRP$
employees	NNS	NN
which	WDT	WDT
``	``	``
normal	JJ	UH
''	''	''
corporations	NNS	,
of	IN	IN
comparable	JJ	DT
size	NN	NN
and	CC	CC
nature	NN	PRP
would	MD	MD
have	VB	VB
been	VBN	VBN
unable	JJ	VBN
to	TO	TO
do	VB	VB
.	.	.

Also	RB	RB
,	,	,
I	PRP	PRP
am	VBP	VBP
convinced	VBN	VBN
that	IN	IN
if	IN	IN
my	PRP$	PRP$
company	NN	NN
were	VBD	VBD
a	DT	DT
sole	JJ	NN
proprietorship	NN	VBD
instead	RB	RB
of	IN	IN
a	DT	DT
partnership	NN	NN
,	,	,
I	PRP	PRP
would	MD	MD
have	VB	VB
been	VBN	VBN
even	RB	RB
abler	JJR	VB
to	TO	TO
solve	VB	VB
long-range	JJ	PRP$
problems	NNS	NNS
for	IN	IN
myself	PRP	PRP
and	CC	CC
my	PRP$	PRP$
fellow-employees	NNS	NN
.	.	.

Any	DT	DT
abilities	NNS	NN
I	PRP	PRP
may	MD	MD
have	VB	VB
were	VBD	VBD
achieved	VBN	VBN
in	IN	IN
their	PRP$	PRP$
present	JJ	JJ
shape	NN	NN
from	IN	IN
experience	NN	NN
in	IN	IN
sharing	VBG	NN
in	IN	IN
the	DT	DT
growth	NN	NN
and	CC	CC
control	NN	NN
of	IN	IN
my	PRP$	PRP$
business	NN	NN
,	,	,
coupled	VBN	VBG
with	IN	IN
raising	VBG	VBG
my	PRP$	PRP$
family	NN	NN
.	.	.

This	DT	DT
combined	VBN	JJ
experience	NN	NN
,	,	,
on	IN	IN
a	DT	DT
foundation	NN	NN
of	IN	IN
very	RB	RB
average	JJ	''
,	,	,
I	PRP	PRP
assure	VBP	VBP
you	PRP	PRP
,	,	,
intelligence	NN	NN
and	CC	CC
background	NN	NN
,	,	,
has	VBZ	CC
helped	VBN	VBD
me	PRP	PRP
do	VB	VBP
things	NNS	RB
many	JJ	JJ
well-informed	JJ	JJ
people	NNS	NNS
would	MD	MD
bet	VB	VB
heavily	RB	RB
against	IN	IN
.	.	.

Perhaps	RB	RB
a	DT	DT
list	NN	NN
of	IN	IN
some	DT	DT
of	IN	IN
the	DT	DT
``	``	``
practices	NNS	UH
''	''	''
of	IN	IN
my	PRP$	PRP$
company	NN	NN
will	MD	MD
help	VB	VB
here	RB	RB
.	.	.

The	DT	DT
company	NN	NN
grew	VBD	VBD
out	IN	IN
of	IN	IN
efforts	NNS	NNS
by	IN	IN
two	CD	CD
completely	RB	RB
inexperienced	JJ	JJ
men	NNS	NNS
in	IN	IN
their	PRP$	PRP$
late	JJ	JJ
twenties	NNS	NN
,	,	,
neither	CC	RB
having	VBG	VBG
a	DT	DT
formal	JJ	JJ
education	NN	NN
applicable	JJ	VBD
to	TO	TO
,	,	,
or	CC	CC
experience	VB	NN
in	IN	IN
,	,	,
manufacturing	VBG	NNP
or	CC	CC
selling	VBG	VBD
our	PRP$	PRP$
type	NN	NN
of	IN	IN
articles	NNS	NN
.	.	.

an	DT	DT
initial	JJ	JJ
investment	NN	NN
of	IN	IN
$	:	$
1,200	CD	CD
in	IN	IN
1943	CD	NNP
,	,	,
it	PRP	PRP
has	VBZ	VBZ
grown	VBN	RB
,	,	,
with	IN	IN
no	DT	DT
additional	JJ	NN
capital	NN	POS
investment	NN	NN
,	,	,
to	TO	TO
a	DT	DT
present	JJ	JJ
value	NN	NN
estimated	VBN	VBN
by	IN	IN
some	DT	DT
as	IN	IN
exceeding	VBG	DT
$	:	NN
10,000,000	CD	''
(	(	(
we	PRP	PRP
do	VBP	VBP
n't	RB	RB
disclose	VB	IN
financial	JJ	PRP$
figures	NNS	NNS
to	TO	TO
the	DT	DT
public	NN	NN
)	)	NN
.	.	.

Its	PRP$	PRP$
growth	NN	NN
continues	VBZ	TO
steadily	RB	VB
on	IN	IN
a	DT	DT
par	NN	NN
with	IN	IN
past	JJ	JJ
growth	NN	NN
;	:	:
;	:	:
and	CC	CC
no	DT	DT
limitation	NN	NN
is	VBZ	VBZ
in	IN	IN
evidence	NN	NN
.	.	.

Our	PRP$	PRP$
pin-curl	JJ	NNS
clips	NNS	,
and	CC	CC
self-locking	JJ	PRP
nuts	NNS	MD
achieved	VBD	VB
dominance	NN	VBN
in	IN	IN
just	RB	RB
a	DT	DT
few	JJ	JJ
years	NNS	NNS
time	NN	NN
,	,	,
despite	IN	IN
substantial	JJ	NNP
,	,	,
well	RB	RB
established	VBN	JJ
competition	NN	NN
.	.	.

the	DT	DT
last	JJ	JJ
years	NNS	NNS
of	IN	IN
Woodrow	NNP	NNP
Wilson	NNP	NNP
's	POS	POS
administration	NN	NN
,	,	,
a	DT	DT
red	JJ	JJ
scare	NN	TO
developed	VBN	VB
in	IN	IN
our	PRP$	PRP$
country	NN	NN
.	.	.

Many	JJ	``
Americans	NNPS	PRP
reacted	VBD	MD
irrationally	RB	VB
to	TO	TO
the	DT	DT
challenge	NN	NN
of	IN	IN
Russia	NNP	NNP
and	CC	CC
turned	VBD	VBD
to	TO	TO
the	DT	DT
repression	NN	NN
of	IN	IN
ideas	NNS	NNS
by	IN	IN
force	NN	NN
.	.	.

Postmaster	NNP	``
General	NNP	PRP
Burleson	NNP	MD
set	VBD	VB
about	IN	IN
to	TO	TO
protect	VB	VB
the	DT	DT
American	NNP	JJ
people	NNS	NNS
against	IN	IN
radical	JJ	PRP$
propaganda	NN	NNS
that	WDT	WP
